suite,model,model_slug,source_kind,label,eval,artifact_path,screenshot_desktop_path,screenshot_mobile_path,screenshot_deep_path,screenshot_mobile_deep_path,artifact_bytes,generation_ok,generation_duration_s,input_tokens,output_tokens,total_tokens,billing_tokens,reasoning_tokens,tool_use_tokens,cache_read_tokens,cache_write_tokens,cache_hit_tokens,total_cache_tokens,effective_input_tokens,display_input_tokens,usage_event_count,tool_calls,turn_count,self_check_attempted,self_check_ran,self_check_succeeded,self_check_runs,self_check_failed_runs,self_check_successful_runs,self_correction_edits,self_corrected_after_checker,self_correction_verified,assistant_turns_trace,self_check_mode,self_check_evidence,deterministic_failures,deterministic_warnings,vlm_failures,vlm_warnings,deterministic_failure_units,deterministic_warning_units,vlm_failure_units,vlm_warning_units,desktop_failures,desktop_warnings,mobile_failures,mobile_warnings,deep_failures,deep_warnings,mobile_deep_failures,mobile_deep_warnings,artifact_present,artifact_score_100,task_score,task_score_max,quality_score,quality_cap_reason,quality_class
publish,minimax27,minimax27,clean-final,skill-with-shell-minimax27-publication-final,benchmark-comparison,results/publish/models/minimax27/artifacts/benchmark-comparison.html,results/publish/models/minimax27/reports/screenshots/benchmark-comparison-desktop.png,results/publish/models/minimax27/reports/screenshots/benchmark-comparison-mobile.png,results/publish/models/minimax27/reports/screenshots/benchmark-comparison-deep.png,results/publish/models/minimax27/reports/screenshots/benchmark-comparison-mobile-deep.png,79228,False,420.033,511926,33192,545118,545118,0,0,0,0,129664,129664,154885,284549,7,14,13,True,True,True,1,0,1,0,False,False,7,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-minimax27-publication-final/benchmark-comparison.html 2>&1 ,8,0,0,4,2,0,0,1,2,0,2,0,2,0,2,0,True,35.0,7.0,20,35.0,missing_birch_css,fail
publish,opus47,opus47,clean-final,skill-with-shell-opus47-publication-final,numeric-data,results/publish/models/opus47/artifacts/numeric-data.html,results/publish/models/opus47/reports/screenshots/numeric-data-desktop.png,results/publish/models/opus47/reports/screenshots/numeric-data-mobile.png,results/publish/models/opus47/reports/screenshots/numeric-data-deep.png,results/publish/models/opus47/reports/screenshots/numeric-data-mobile-deep.png,45758,True,106.088,161380,8823,170203,170203,0,0,114642,25769,0,140411,20969,161380,10,12,10,True,True,True,2,0,2,0,False,False,10,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-opus47-publication-final/numeric-data. | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-opus47-p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,opus47,opus47,clean-final,skill-with-shell-opus47-publication-final,code-review,results/publish/models/opus47/artifacts/code-review.html,results/publish/models/opus47/reports/screenshots/code-review-desktop.png,results/publish/models/opus47/reports/screenshots/code-review-mobile.png,results/publish/models/opus47/reports/screenshots/code-review-deep.png,results/publish/models/opus47/reports/screenshots/code-review-mobile-deep.png,50191,True,268.356,571314,17059,588373,588373,0,0,441950,55976,0,497926,73388,571314,14,18,14,True,True,True,3,0,3,0,False,False,14,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-opus47-publication-final/code-review.h | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-opus47-p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,opus47,opus47,clean-final,skill-with-shell-opus47-publication-final,module-explainer,results/publish/models/opus47/artifacts/module-explainer.html,results/publish/models/opus47/reports/screenshots/module-explainer-desktop.png,results/publish/models/opus47/reports/screenshots/module-explainer-mobile.png,results/publish/models/opus47/reports/screenshots/module-explainer-deep.png,results/publish/models/opus47/reports/screenshots/module-explainer-mobile-deep.png,58814,True,206.748,653611,15632,669243,669243,0,0,502232,65941,0,568173,85438,653611,13,19,13,True,True,True,1,0,1,0,False,False,13,"read-checker,run-checker-cli",read /home/shaun/source/birch-html/scripts/check_birch_renderings.py | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-opus47-publication-final/module-explainer.ht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,opus47,opus47,clean-final,skill-with-shell-opus47-publication-final,implementation-plan,results/publish/models/opus47/artifacts/implementation-plan.html,results/publish/models/opus47/reports/screenshots/implementation-plan-desktop.png,results/publish/models/opus47/reports/screenshots/implementation-plan-mobile.png,results/publish/models/opus47/reports/screenshots/implementation-plan-deep.png,results/publish/models/opus47/reports/screenshots/implementation-plan-mobile-deep.png,53012,True,141.632,206186,9414,215600,215600,0,0,160139,23940,0,184079,22107,206186,11,12,11,True,True,True,2,0,2,0,False,False,11,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-opus47-publication-final/implementatio | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-opus47-p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,opus47,opus47,clean-final,skill-with-shell-opus47-publication-final,benchmark-comparison,results/publish/models/opus47/artifacts/benchmark-comparison.html,results/publish/models/opus47/reports/screenshots/benchmark-comparison-desktop.png,results/publish/models/opus47/reports/screenshots/benchmark-comparison-mobile.png,results/publish/models/opus47/reports/screenshots/benchmark-comparison-deep.png,results/publish/models/opus47/reports/screenshots/benchmark-comparison-mobile-deep.png,64934,True,150.046,388331,9617,397948,397948,0,0,328368,33477,0,361845,26486,388331,19,22,19,True,True,True,2,0,2,0,False,False,19,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-opus47-publication-final/benchmark-com | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-opus47-p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,sonnet46,sonnet46,clean-final,skill-with-shell-sonnet46-publication-final,numeric-data,results/publish/models/sonnet46/artifacts/numeric-data.html,results/publish/models/sonnet46/reports/screenshots/numeric-data-desktop.png,results/publish/models/sonnet46/reports/screenshots/numeric-data-mobile.png,results/publish/models/sonnet46/reports/screenshots/numeric-data-deep.png,results/publish/models/sonnet46/reports/screenshots/numeric-data-mobile-deep.png,52394,True,203.959,302149,14758,316907,316907,0,0,234504,38197,0,272701,29448,302149,13,15,13,True,True,True,2,1,1,0,False,True,13,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-sonnet46-publication-final/numeric-dat | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-sonnet46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,sonnet46,sonnet46,clean-final,skill-with-shell-sonnet46-publication-final,code-review,results/publish/models/sonnet46/artifacts/code-review.html,results/publish/models/sonnet46/reports/screenshots/code-review-desktop.png,results/publish/models/sonnet46/reports/screenshots/code-review-mobile.png,results/publish/models/sonnet46/reports/screenshots/code-review-deep.png,results/publish/models/sonnet46/reports/screenshots/code-review-mobile-deep.png,57805,True,302.047,477280,18427,495707,495707,0,0,368349,44875,0,413224,64056,477280,14,18,14,True,True,True,2,0,2,0,False,False,14,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-sonnet46-publication-final/code-review | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-sonnet46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,sonnet46,sonnet46,clean-final,skill-with-shell-sonnet46-publication-final,module-explainer,results/publish/models/sonnet46/artifacts/module-explainer.html,results/publish/models/sonnet46/reports/screenshots/module-explainer-desktop.png,results/publish/models/sonnet46/reports/screenshots/module-explainer-mobile.png,results/publish/models/sonnet46/reports/screenshots/module-explainer-deep.png,results/publish/models/sonnet46/reports/screenshots/module-explainer-mobile-deep.png,66525,True,978.64,2649057,62243,2711300,2711300,0,0,2413844,135163,0,2549007,100050,2649057,34,38,34,True,True,True,2,1,1,0,False,True,34,"read-checker,run-checker-cli",read /home/shaun/source/birch-html/scripts/check_birch_renderings.py | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-sonnet46-publication-final/module-explainer. | ran checker CLI: cd /home/shaun/source/birch-html && uv run skill/scripts/finish_birch_html.py eval-runs/skill-with-shell-sonnet46-publication-final/module-explainer.html && uv run --with pillow py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,sonnet46,sonnet46,clean-final,skill-with-shell-sonnet46-publication-final,implementation-plan,results/publish/models/sonnet46/artifacts/implementation-plan.html,results/publish/models/sonnet46/reports/screenshots/implementation-plan-desktop.png,results/publish/models/sonnet46/reports/screenshots/implementation-plan-mobile.png,results/publish/models/sonnet46/reports/screenshots/implementation-plan-deep.png,results/publish/models/sonnet46/reports/screenshots/implementation-plan-mobile-deep.png,49926,True,196.05,257093,12916,270009,270009,0,0,210864,24527,0,235391,21702,257093,14,15,14,True,True,True,2,0,2,0,False,False,14,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-sonnet46-publication-final/implementat | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-sonnet46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
publish,sonnet46,sonnet46,clean-final,skill-with-shell-sonnet46-publication-final,benchmark-comparison,results/publish/models/sonnet46/artifacts/benchmark-comparison.html,results/publish/models/sonnet46/reports/screenshots/benchmark-comparison-desktop.png,results/publish/models/sonnet46/reports/screenshots/benchmark-comparison-mobile.png,results/publish/models/sonnet46/reports/screenshots/benchmark-comparison-deep.png,results/publish/models/sonnet46/reports/screenshots/benchmark-comparison-mobile-deep.png,122208,True,623.147,1192904,48270,1241174,1241174,0,0,987803,129337,0,1117140,75764,1192904,18,22,18,True,True,True,3,0,3,0,False,False,18,run-checker-cli,ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact eval-runs/skill-with-shell-sonnet46-publication-final/benchmark-c | ran checker CLI: cd /home/shaun/source/birch-html && uv run --with pillow python skill/scripts/check_birch_renderings.py --artifact /home/shaun/source/birch-html/eval-runs/skill-with-shell-sonnet46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,100.0,20.0,20,100.0,,clean
